Time,Price,Volume,Amount,SP1,SP2,SP3,SP4,SP5,SV1,SV2,SV3,SV4,SV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5,isBuy
2020-01-02 09:15:09,16.64,0.000,0.000,16.64,0,0,0,0,2277,82,0,0,0,16.64,0,0,0,0,2277,0,0,0,0,1
2020-01-02 09:15:18,16.65,0.000,0.000,16.65,0,0,0,0,2477,26,0,0,0,16.65,0,0,0,0,2477,0,0,0,0,1
2020-01-02 09:15:27,16.65,0.000,0.000,16.65,0,0,0,0,2483,20,0,0,0,16.65,0,0,0,0,2483,0,0,0,0,1
2020-01-02 09:15:36,16.65,0.000,0.000,16.65,0,0,0,0,2727,176,0,0,0,16.65,0,0,0,0,2727,0,0,0,0,1
2020-01-02 09:15:45,16.65,0.000,0.000,16.65,0,0,0,0,2773,135,0,0,0,16.65,0,0,0,0,2773,0,0,0,0,1
2020-01-02 09:15:54,16.6,0.000,0.000,16.6,0,0,0,0,3031,68,0,0,0,16.6,0,0,0,0,3031,0,0,0,0,0
2020-01-02 09:16:03,16.6,0.000,0.000,16.6,0,0,0,0,3031,168,0,0,0,16.6,0,0,0,0,3031,0,0,0,0,1
2020-01-02 09:16:12,16.6,0.000,0.000,16.6,0,0,0,0,3048,152,0,0,0,16.6,0,0,0,0,3048,0,0,0,0,1
2020-01-02 09:16:21,16.6,0.000,0.000,16.6,0,0,0,0,3049,175,0,0,0,16.6,0,0,0,0,3049,0,0,0,0,1
2020-01-02 09:16:30,16.6,0.000,0.000,16.6,0,0,0,0,3067,182,0,0,0,16.6,0,0,0,0,3067,0,0,0,0,1
2020-01-02 09:16:39,16.6,0.000,0.000,16.6,0,0,0,0,2902,356,0,0,0,16.6,0,0,0,0,2902,0,0,0,0,1
2020-01-02 09:16:48,16.55,0.000,0.000,16.55,0,0,0,0,3260,5,0,0,0,16.55,0,0,0,0,3260,0,0,0,0,0
2020-01-02 09:16:57,16.55,0.000,0.000,16.55,0,0,0,0,3268,0,0,0,0,16.55,0,0,0,0,3268,145,0,0,0,1
2020-01-02 09:17:06,16.56,0.000,0.000,16.56,0,0,0,0,3287,172,0,0,0,16.56,0,0,0,0,3287,0,0,0,0,1
2020-01-02 09:17:15,16.55,0.000,0.000,16.55,0,0,0,0,3319,0,0,0,0,16.55,0,0,0,0,3319,293,0,0,0,0
2020-01-02 09:17:24,16.56,0.000,0.000,16.56,0,0,0,0,3468,29,0,0,0,16.56,0,0,0,0,3468,0,0,0,0,1
2020-01-02 09:17:33,16.56,0.000,0.000,16.56,0,0,0,0,3498,0,0,0,0,16.56,0,0,0,0,3498,70,0,0,0,1
2020-01-02 09:17:42,16.56,0.000,0.000,16.56,0,0,0,0,3604,54,0,0,0,16.56,0,0,0,0,3604,0,0,0,0,1
2020-01-02 09:17:51,16.56,0.000,0.000,16.56,0,0,0,0,3663,0,0,0,0,16.56,0,0,0,0,3663,1567,0,0,0,1
2020-01-02 09:18:00,16.55,0.000,0.000,16.55,0,0,0,0,4369,0,0,0,0,16.55,0,0,0,0,4369,159,0,0,0,0
2020-01-02 09:18:09,16.55,0.000,0.000,16.55,0,0,0,0,4269,0,0,0,0,16.55,0,0,0,0,4269,313,0,0,0,1
2020-01-02 09:18:18,16.55,0.000,0.000,16.55,0,0,0,0,4169,0,0,0,0,16.55,0,0,0,0,4169,535,0,0,0,1
2020-01-02 09:18:27,16.56,0.000,0.000,16.56,0,0,0,0,4081,146,0,0,0,16.56,0,0,0,0,4081,0,0,0,0,1
2020-01-02 09:18:36,16.56,0.000,0.000,16.56,0,0,0,0,4048,0,0,0,0,16.56,0,0,0,0,4048,47,0,0,0,1
2020-01-02 09:18:45,16.56,0.000,0.000,16.56,0,0,0,0,4048,0,0,0,0,16.56,0,0,0,0,4048,257,0,0,0,1
2020-01-02 09:18:54,16.56,0.000,0.000,16.56,0,0,0,0,4359,0,0,0,0,16.56,0,0,0,0,4359,130,0,0,0,1
